payment_order_id,payment_amount,payment_fee,payment_method,payment_status
70822485,56.4,0,MEAL_BENEFIT,PAID
70822748,28.31,0.42,ONLINE,PAID
70823025,92.8,1.39,ONLINE,PAID
70823029,108.6,1.63,ONLINE,PAID
70823066,87.8,1.32,ONLINE,PAID
70823348,22.89,0.34,ONLINE,PAID
70823408,74.8,1.12,ONLINE,PAID
70823472,0.02,0,VOUCHER_STORE,PAID
70823473,23.9,0.36,ONLINE,PAID
70823476,34.9,0.52,ONLINE,PAID
70823496,43.8,0.66,ONLINE,PAID
70823497,69.7,1.05,ONLINE,PAID
70823501,103.7,2.8,ONLINE,PAID
70823506,60.6,0.79,ONLINE,PAID
70823578,16.9,0.25,ONLINE,PAID
70823586,44,0.66,DEBIT_STORE,PAID
70823588,89.9,1.35,ONLINE,PAID
70823594,70.4,0.92,ONLINE,PAID
70823598,37.8,0.57,ONLINE,PAID
70823742,35.8,0.47,ONLINE,PAID
70823783,43.4,0.65,ONLINE,PAID
70823799,49,0.74,ONLINE,PAID
70823804,58.7,0.88,ONLINE,PAID
70823818,35.9,0.54,ONLINE,PAID
70823820,107.4,2.9,ONLINE,PAID
70823881,115.7,1.74,ONLINE,PAID
70823884,65,0.98,ONLINE,PAID
70823887,22,0.33,DEBIT,PAID
70823952,62.9,0.94,ONLINE,PAID
70823991,126.6,3.42,ONLINE,PAID
70823997,36.69,0.55,ONLINE,PAID
70824059,53.8,0.81,ONLINE,PAID
70824064,70.6,1.06,ONLINE,PAID
70824186,101.7,2.75,ONLINE,PAID
70824236,134.4,2.02,DEBIT,PAID
70824295,84.6,1.27,ONLINE,PAID
70824316,161.05,4.35,ONLINE,PAID
70824364,54,0.81,ONLINE,PAID
70824370,30.8,0.46,ONLINE,PAID
70824380,146.2,3.95,ONLINE,PAID
70824407,85.2,1.28,ONLINE,PAID
70824711,10,0,VOUCHER,PAID
70824754,38.2,0.53,ONLINE,PAID
70824772,61.4,0.92,ONLINE,PAID
70824787,32.9,0.49,ONLINE,PAID
70824916,113.6,3.07,ONLINE,PAID
70824921,57.8,1.56,ONLINE,PAID
70824956,75.5,1.13,ONLINE,PAID
70824964,79.9,2.16,ONLINE,PAID
70824971,71.8,1.08,ONLINE,PAID
70825038,98.9,1.48,ONLINE,PAID
70825052,46.8,0.7,ONLINE,PAID
70825167,76.9,1.15,ONLINE,PAID
70825235,145.3,3.92,ONLINE,PAID
70825394,138,1.79,ONLINE,PAID
70825415,70.7,1.06,ONLINE,PAID
70825455,77.7,1.09,ONLINE,PAID
70825636,61.7,1.67,ONLINE,PAID
70825707,26.6,0.4,ONLINE,PAID
70825765,145.3,3.92,ONLINE,PAID
70825805,61.8,0.92,ONLINE,PAID
70825837,76.39,1.15,ONLINE,PAID
70825934,33.09,0.5,ONLINE,PAID
70825939,131.7,1.84,ONLINE,PAID
70826124,23.9,0.36,ONLINE,PAID
70826185,143,2.15,CREDIT,PAID
70826210,67.9,1.83,ONLINE,PAID
70826251,157.75,4.26,ONLINE,PAID
70826300,91.8,2.48,ONLINE,PAID
70826301,55.3,0,MEAL_BENEFIT,PAID
70826348,10,0,VOUCHER,CHARGEBACK
70826392,60.7,0.91,DEBIT,PAID
70826463,80.9,1.21,ONLINE,PAID
70826535,105.3,2.84,ONLINE,PAID
70826538,72.2,1.01,ONLINE,PAID
70826555,71,0.92,ONLINE,PAID
70826604,44.6,0.67,ONLINE,PAID
70826631,118.6,1.78,ONLINE,PAID
70826632,26.9,0.4,ONLINE,PAID
70826633,45.4,0.68,ONLINE,PAID
70826668,10,0,VOUCHER,PAID
70826705,81.9,1.23,ONLINE,PAID
70826724,176.4,4.76,ONLINE,PAID
70826725,53.9,0.81,ONLINE,PAID
70826783,58.8,0.82,ONLINE,PAID
70826785,19,0.27,ONLINE,PAID
70826849,25.4,0.38,ONLINE,PAID
70826887,146.7,3.96,ONLINE,PAID
70826906,54,0.81,ONLINE,PAID
70826931,55.3,0.83,ONLINE,PAID
70826993,46.2,0.65,ONLINE,PAID
70826999,101.7,2.75,ONLINE,PAID
70827017,79.8,1.2,DEBIT,PAID
70827085,190.6,5.15,ONLINE,PAID
70827191,39.9,0.6,ONLINE,PAID
70827234,125.7,1.89,ONLINE,PAID
70827370,30.2,0.45,ONLINE,PAID
70827443,286.1,7.72,ONLINE,PAID
70828086,45.4,0.68,ONLINE,PAID
70828097,97.9,0,ONLINE,PAID
70828359,71.4,1.93,ONLINE,PAID
70828360,262.1,7.08,ONLINE,PAID
70828426,58,0.81,ONLINE,PAID
70828471,145.3,3.92,ONLINE,PAID
70828498,83.9,1.17,ONLINE,PAID
70828499,92.7,2.5,ONLINE,PAID
70828595,27.8,0.42,ONLINE,PAID
70828598,244.3,6.6,ONLINE,PAID
70828612,259.81,5.2,ONLINE,PAID
70828644,121.7,3.29,ONLINE,PAID
70828689,80.7,1.21,ONLINE,PAID
70828752,46.2,0.65,ONLINE,PAID
70828953,34.9,0.52,ONLINE,PAID
70828964,79.4,1.19,ONLINE,PAID
70828984,11,0,VOUCHER,PAID
70829022,150.6,4.07,ONLINE,PAID
70829030,163.2,4.41,ONLINE,PAID
70829250,66.8,1,ONLINE,PAID
70829262,33,0.5,ONLINE,PAID
70829267,37.96,0.57,ONLINE,PAID
70829344,135.9,1.9,ONLINE,PAID
70829348,140.7,2.11,ONLINE,PAID
70829349,55.8,0.84,ONLINE,PAID
70829392,189.8,5.12,ONLINE,PAID
70829439,96.4,1.45,DEBIT,PAID
70829440,30.8,0.46,ONLINE,PAID
70829575,42,0.55,ONLINE,PAID
70829708,50.7,0.76,ONLINE,PAID
70830018,203.2,5.49,ONLINE,PAID
70830022,130.7,1.83,ONLINE,PAID
70830023,26.8,0.4,ONLINE,PAID
70830090,108.7,2.93,ONLINE,PAID
70830097,10,0,VOUCHER,CHARGEBACK
70830102,92.85,1.39,ONLINE,PAID
70830107,64.7,1.75,ONLINE,PAID
70830123,73.7,1.1,ONLINE,PAID
70830125,165.2,4.46,ONLINE,PAID
70830129,24.9,0.37,ONLINE,PAID
70830232,121.9,3.29,ONLINE,PAID
70830266,35.8,0.54,ONLINE,PAID
70830292,141.6,3.82,ONLINE,PAID
70830299,143.65,3.88,ONLINE,PAID
70830335,32.9,0.49,ONLINE,PAID
70830336,88.2,1.32,ONLINE,PAID
70830353,157.15,2.34,ONLINE,PAID
70830411,158.4,4.28,ONLINE,PAID
70830430,35.8,0.54,ONLINE,PAID
70830433,77.3,1.08,ONLINE,PAID
70830451,98,1.47,ONLINE,PAID
70830453,123.9,1.86,ONLINE,PAID
70830467,89.8,0,MEAL_BENEFIT,PAID
70830640,67,0.94,ONLINE,PAID
70830713,80.4,2.17,ONLINE,PAID
70830797,57.8,1.56,ONLINE,PAID
70830846,91.4,1.37,ONLINE,PAID
70830877,134.6,3.63,ONLINE,PAID
70830929,80.9,1.21,ONLINE,PAID
70831033,74.7,1.12,ONLINE,PAID
70831053,31,0.47,ONLINE,PAID
70831056,179.9,3.6,ONLINE,PAID
70831087,165.75,4.48,ONLINE,PAID
70831216,108.8,1.63,ONLINE,PAID
70831219,23.9,0.36,ONLINE,PAID
70831240,61.6,0.92,ONLINE,PAID
70831258,28.9,0.43,ONLINE,PAID
70831262,93.7,2.53,ONLINE,PAID
70831301,86.8,2.34,ONLINE,PAID
70831516,58.7,0.88,ONLINE,PAID
70831517,41.6,2.91,ONLINE,PAID
70831594,69,1.04,ONLINE,PAID
70831700,60.8,0.91,ONLINE,PAID
70831701,43.3,0.65,ONLINE,PAID
70831702,76.4,1.15,ONLINE,PAID
70831751,27.9,0.42,ONLINE,PAID
70831789,41.9,0.63,ONLINE,PAID
70831846,175.75,4.75,ONLINE,PAID
70831848,65.49,0.98,ONLINE,PAID
70831902,155.65,4.2,ONLINE,PAID
70831961,79.99,1.6,ONLINE,PAID
70831984,99.4,1.49,ONLINE,PAID
70831998,197.8,5.34,ONLINE,PAID
70832012,43.9,0.66,ONLINE,PAID
70832019,19,0.29,ONLINE,PAID
70832097,29.9,0.39,ONLINE,PAID
70832104,157.8,2.35,ONLINE,PAID
70832146,99.25,2.68,ONLINE,PAID
70832269,44.55,0.67,ONLINE,PAID
70832337,38.9,0.58,ONLINE,PAID
70832347,158.6,4.28,ONLINE,PAID
70832404,162.75,4.39,ONLINE,PAID
70832405,25.9,0.39,ONLINE,PAID
70832465,46.3,0.65,ONLINE,PAID
70832526,36.3,0.54,ONLINE,PAID
70832730,43.7,0.66,ONLINE,PAID
70832731,33.8,0.51,ONLINE,PAID
70832805,57.8,0.81,DEBIT,PAID
70832806,82.7,1.24,ONLINE,PAID
70832823,132,3.56,ONLINE,PAID
70832859,30.8,0.46,ONLINE,PAID
70832860,36.12,0.54,ONLINE,PAID
70832905,363.6,9.82,ONLINE,PAID
70832906,44.8,0.67,ONLINE,PAID
70832929,118,1.77,ONLINE,PAID
70832942,219.25,5.92,ONLINE,PAID
70832992,44,0.66,ONLINE,PAID
70833012,106.8,2.88,ONLINE,PAID
70833013,182.65,4.93,ONLINE,PAID
70833065,37.9,0.57,ONLINE,PAID
70833123,103.7,2.8,ONLINE,PAID
70833142,106.7,1.6,ONLINE,PAID
70833176,108.75,1.62,ONLINE,PAID
70833200,29.8,0.39,ONLINE,PAID
70833220,80,1.04,ONLINE,PAID
70833221,67.8,1.83,ONLINE,PAID
70833222,74.4,2.01,ONLINE,PAID
70833279,59.65,0.89,ONLINE,PAID
70833327,100.6,2.72,ONLINE,PAID
70833477,198.7,5.36,ONLINE,PAID
70833522,99.7,1.5,ONLINE,PAID
70833641,93.5,1.4,ONLINE,PAID
70833658,86.8,2.34,ONLINE,PAID
70833698,106.8,2.88,ONLINE,PAID
70833707,51.8,0.78,ONLINE,PAID
70833737,39.8,0.6,ONLINE,PAID
70833770,250.4,3.51,ONLINE,PAID
70833828,136.1,2.04,DEBIT,PAID
70833889,5.9,0,VOUCHER,PAID
70833938,6.9,0.1,ONLINE,PAID
70833947,46.2,0.65,ONLINE,PAID
70834048,106.5,1.49,DEBIT,PAID
70834050,20,0,VOUCHER,PAID
70834051,52.7,1.05,ONLINE,PAID
70834162,66,0.99,ONLINE,PAID
70834163,178.7,4.82,ONLINE,PAID
70834242,187.4,5.06,ONLINE,PAID
70834265,66.4,1.79,ONLINE,PAID
70834470,86.8,2.34,ONLINE,PAID
70834501,5,0,VOUCHER,PAID
70834550,135.3,3.65,ONLINE,PAID
70834649,30.9,0.46,ONLINE,PAID
70834653,89.7,1.17,DEBIT,PAID
70834854,6.9,0.1,ONLINE,PAID
70834875,76.8,1.15,ONLINE,PAID
70834942,61.9,0,MEAL_BENEFIT,PAID
70834944,47.7,0,MEAL_BENEFIT,PAID
70835025,145.6,2.18,ONLINE,PAID
70835028,84.5,1.27,ONLINE,PAID
70835151,62.9,0.94,ONLINE,PAID
70835152,45.8,0.69,ONLINE,PAID
70835155,232.1,6.27,ONLINE,PAID
70835191,145.2,3.92,ONLINE,PAID
70835220,346,9.34,ONLINE,PAID
70835221,35.8,0.54,ONLINE,PAID
70835227,46,0.64,DEBIT,PAID
70835369,39.6,0.55,DEBIT,PAID
70835418,249.1,6.73,ONLINE,PAID
70835470,158.1,2.37,CREDIT,PAID
70835518,94.9,1.42,ONLINE,PAID
70835536,70.4,1.9,ONLINE,PAID
70835658,210.8,5.69,ONLINE,PAID
70835815,5,0,VOUCHER,PAID
70835913,70.4,1.9,ONLINE,PAID
70835917,120.5,1.81,ONLINE,PAID
70835978,53.5,0.8,ONLINE,PAID
70836013,62.8,0.94,ONLINE,PAID
70836054,74.8,2.02,ONLINE,PAID
70836056,86.6,1.3,ONLINE,PAID
70836058,38.8,0.58,ONLINE,PAID
70836195,76.6,1.15,ONLINE,PAID
70836202,131.2,3.54,ONLINE,PAID
70836251,39.9,0.6,ONLINE,PAID
70836254,107.2,2.89,ONLINE,PAID
70836298,99.8,2.69,ONLINE,PAID
70836361,124.3,3.36,ONLINE,PAID
70836386,119,1.79,ONLINE,PAID
70836424,50.9,0.76,ONLINE,PAID
70836435,58.7,1.58,ONLINE,PAID
70836463,166.6,2.5,DEBIT,PAID
70836477,31.8,0.48,ONLINE,PAID
70836478,92.9,1.39,DEBIT_STORE,PAID
70836480,55.6,1.5,ONLINE,PAID
70836489,105.8,2.86,ONLINE,PAID
70836624,35.8,0.47,ONLINE,PAID
70836626,161.7,2.43,CREDIT,PAID
70836657,39.9,0.6,ONLINE,PAID
70836911,23.9,0.36,ONLINE,PAID
70836918,21.7,0.33,ONLINE,PAID
70837104,85.4,2.31,ONLINE,PAID
70837129,68.7,1.03,ONLINE,PAID
70837162,67.8,1.83,ONLINE,PAID
70837211,138.6,2.08,STORE_DIRECT_PAYMENT,PAID
70837348,155.3,2.1,DEBIT,PAID
70837457,44.3,1.2,ONLINE,PAID
70837475,52.8,0.79,ONLINE,PAID
70837610,58.9,0.88,ONLINE,PAID
70837613,30.8,0.46,ONLINE,PAID
70837697,133.95,3.62,ONLINE,PAID
70837732,26.4,0.4,ONLINE,PAID
70837765,30.9,0.46,ONLINE,PAID
70837787,143.3,3.87,ONLINE,PAID
70837892,44.3,0.62,ONLINE,PAID
70837950,43.19,0.65,ONLINE,PAID
70838053,80.4,1.2,ONLINE,PAID
70838092,68.8,1.86,ONLINE,PAID
70838103,47.49,0.71,ONLINE,PAID
70838108,101.8,1.53,DEBIT_STORE,PAID
70838241,61.9,1.67,ONLINE,PAID
70838282,10,0,VOUCHER,PAID
70838284,80.7,1.21,ONLINE,PAID
70838382,68.4,1.85,ONLINE,PAID
70838399,47.9,0.72,ONLINE,PAID
70838484,79.4,2.14,ONLINE,PAID
70838546,11,0.17,ONLINE,PAID
70838596,48.5,0,MEAL_BENEFIT,PAID
70838597,94.8,2.56,ONLINE,PAID
70838636,19.54,0.39,ONLINE,PAID
70838681,22.95,0.46,ONLINE,PAID
70838682,109.9,1.65,VOUCHER_STORE,PAID
70838766,128.9,3.48,ONLINE,PAID
70838841,108.9,1.63,ONLINE,PAID
70839054,48.5,3.4,ONLINE,PAID
70839132,87.9,2.37,ONLINE,PAID
70839154,120.3,1.8,ONLINE,PAID
70839261,16,0.24,ONLINE,PAID
70839422,50.49,0.76,ONLINE,PAID
70839471,25.9,0.39,ONLINE,PAID
70839525,288.6,7.79,ONLINE,PAID
70839546,3,0,VOUCHER,PAID
70839552,69.8,1.05,ONLINE,PAID
70839582,99.25,2.68,ONLINE,PAID
70839633,161.5,4.36,ONLINE,PAID
70839656,101.2,1.32,ONLINE,PAID
70839661,52.7,0.79,ONLINE,PAID
70839729,10,0,VOUCHER,PAID
70839747,69.4,1.87,ONLINE,PAID
70839805,93.35,1.39,ONLINE,PAID
70839806,101.6,1.52,ONLINE,PAID
70839836,44.2,0.62,ONLINE,PAID
70839852,103.6,2.07,ONLINE,PAID
70840064,88.9,1.24,ONLINE,PAID
70840155,86.8,1.3,ONLINE,PAID
70840291,124.7,0,MONEY,PAID
70840339,107.8,1.51,ONLINE,PAID
70840355,111.7,3.02,ONLINE,PAID
70840544,59.9,0.9,ONLINE,PAID
70840590,57.89,0.87,MONEY,PAID
70840638,34.8,0.52,ONLINE,PAID
70840688,226.6,6.12,ONLINE,PAID
70840718,87.9,2.37,ONLINE,PAID
70840818,39.8,0.52,ONLINE,PAID
70840905,145.3,3.92,ONLINE,PAID
70840929,200.3,5.41,ONLINE,PAID
70840973,51.7,0.78,ONLINE,PAID
70841137,37.8,0.57,ONLINE,PAID
70841181,62.8,1.7,ONLINE,PAID
70841200,67.9,1.02,ONLINE,PAID
70841248,105,1.58,ONLINE,PAID
70841287,25.8,0.34,ONLINE,PAID
70841289,156.7,4.23,ONLINE,PAID
70841356,53.7,0.81,ONLINE,PAID
70841358,80.6,2.18,ONLINE,PAID
70841628,79.9,1.2,ONLINE,PAID
70841795,169.9,2.55,ONLINE,PAID
70841848,31.7,0.48,ONLINE,PAID
70841867,6.9,0.1,ONLINE,PAID
70842053,69.59,1.04,ONLINE,PAID
70842092,26.9,0.4,ONLINE,PAID
70842094,88.2,2.38,ONLINE,PAID
70842123,32.7,0.49,ONLINE,PAID
70842126,22.05,0.33,ONLINE,PAID
70842140,47.8,0.72,ONLINE,PAID
70842202,151.8,0,MEAL_BENEFIT,PAID
70842333,68.7,1.03,ONLINE,PAID
70842367,113.6,1.69,ONLINE,PAID
70842411,22.5,0.31,ONLINE,PAID
70842496,140.1,3.78,ONLINE,PAID
70842616,59.8,0.9,ONLINE,PAID
70842696,80.7,0,MEAL_BENEFIT,PAID
70842721,6.9,0.1,ONLINE,PAID
70842745,119.5,0,MEAL_BENEFIT,PAID
70842857,45,0.68,ONLINE,PAID
70842859,87.9,2.37,ONLINE,PAID
70842868,184.2,2.74,ONLINE,PAID
70842977,31.8,0.48,ONLINE,PAID
70843053,57.6,0.75,ONLINE,PAID
70843101,43.6,0.61,ONLINE,PAID
70843162,74.4,2.01,ONLINE,PAID
70843163,106.8,2.88,ONLINE,PAID
70843201,47.6,0.71,ONLINE,PAID
70843237,145.55,3.93,ONLINE,PAID
70843296,57.8,0.87,ONLINE,PAID
70843364,59.6,0.89,ONLINE,PAID
70843787,45.8,0.69,ONLINE,PAID
70843788,57.3,0.74,ONLINE,PAID
70843924,44.2,0.62,ONLINE,PAID
70843925,188.6,2.64,ONLINE,PAID
70844012,129.1,1.94,ONLINE,PAID
70844078,56.9,0.8,ONLINE,PAID
70844145,60.7,0.91,ONLINE,PAID
70844155,74.91,1.12,ONLINE,PAID
70844157,26.4,0.4,ONLINE,PAID
70844169,106.15,2.87,ONLINE,PAID
70844192,59.4,0.89,CREDIT,PAID
70844257,46.9,0.7,ONLINE,PAID
70844602,109.8,1.65,DEBIT,PAID
70844844,152.2,4.11,ONLINE,PAID
70844850,117.9,1.65,ONLINE,PAID
70844905,125.2,1.87,ONLINE,PAID
70844916,40.9,0.61,CREDIT,PAID
70844987,220.75,5.96,ONLINE,PAID
70845077,47.6,3.33,ONLINE,PAID
70845079,58.8,0,MEAL_BENEFIT,PAID
70845082,86.55,1.3,ONLINE,PAID
70845083,138.6,3.74,ONLINE,PAID
70845252,27.4,0,MEAL_BENEFIT,PAID
70845391,193.1,5.21,ONLINE,PAID
70845520,42.2,0,MEAL_BENEFIT,PAID
70845525,26.7,0.4,ONLINE,PAID
70845859,57.5,1.55,ONLINE,PAID
70846185,95.3,2.57,ONLINE,PAID
70846274,67.8,1.83,ONLINE,PAID
70846367,44.4,0.67,ONLINE,PAID
70846483,36.7,0.55,ONLINE,PAID
70846611,3,0,VOUCHER,PAID
70846657,45.6,0.64,ONLINE,PAID
70846658,122.7,1.84,ONLINE,PAID
70846671,69.8,1.04,ONLINE,PAID
70846673,54.99,0.82,ONLINE,PAID
70846674,27,0.41,ONLINE,PAID
70846676,196.8,5.31,ONLINE,PAID
70846685,10,0,VOUCHER,CHARGEBACK
70846707,58.8,1.59,ONLINE,PAID
70846713,125.8,1.89,ONLINE,PAID
70846746,126.9,3.43,ONLINE,PAID
70846762,56.8,1.53,ONLINE,PAID
70846825,37.5,0.56,ONLINE,PAID
70847162,41.8,0.54,PAYMENT_LINK,PAID
70847214,72,1.08,ONLINE,PAID
70847218,51.8,0.78,DEBIT,PAID
70847220,39.9,0.6,ONLINE,PAID
70847307,30.6,0.46,ONLINE,PAID
70847585,150.2,4.06,ONLINE,PAID
70847758,80.8,0,MEAL_BENEFIT,PAID
70847790,119.7,3.23,ONLINE,PAID
70847951,126.9,1.78,CREDIT,PAID
70847952,159.9,2.4,DEBIT,PAID
70847991,35.4,0.53,ONLINE,PAID
70847994,398.4,5.98,DEBIT,PAID
70848016,30.8,0.46,ONLINE,PAID
70848091,34.9,0.52,ONLINE,PAID
70848128,37.8,0.57,VOUCHER_OL,PAID
70848203,29.9,0.39,PAYMENT_LINK,PAID
70848241,68.4,1.03,ONLINE,PAID
70848260,104,1.46,CREDIT,PAID
70848277,60.9,0.91,CREDIT_STORE,PAID
70848278,37.8,0.57,ONLINE,PAID
70848296,80.6,1.21,DEBIT,PAID
70848332,123.2,1.72,DEBIT_STORE,PAID
70848366,168.3,4.54,ONLINE,PAID
70848379,67.9,1.02,DEBIT,PAID
70848437,30.8,0.46,ONLINE,PAID
70848513,68.1,0.95,DEBIT,PAID
70848561,44.99,0.67,DEBIT,PAID
70848580,115,1.73,DEBIT_STORE,PAID
70848673,88.8,1.33,DEBIT,PAID
70848815,26,0.39,ONLINE,PAID
70849034,569.78,8.55,PAYMENT_LINK,PAID
70849157,46.9,0.7,ONLINE,PAID
70849178,30.8,0.46,ONLINE,PAID
70849205,26.9,0.4,ONLINE,PAID
70849305,56.8,0.85,CREDIT,PAID
70849328,88.7,1.33,DEBIT,PAID
70849514,45.5,0.68,ONLINE,PAID
70849515,86.9,1.3,DEBIT_STORE,PAID
70849542,31.9,0.48,ONLINE,PAID
70849579,43,0.65,CREDIT,PAID
70849606,41.5,0.62,ONLINE,PAID
70849682,140.51,2.81,ONLINE,PAID
70849820,16.5,0.25,MONEY,PAID
70849826,21.86,0.33,DEBIT_STORE,PAID
70849875,67.4,1.01,ONLINE,PAID
70849899,56.9,0.85,ONLINE,PAID
70849984,34.9,0.52,ONLINE,PAID
70850033,34.9,0.52,ONLINE,PAID
70850043,70.24,1.4,ONLINE,PAID
70850090,425.7,8.51,ONLINE,PAID
70850095,59,0.83,PAYMENT_LINK,PAID
70850212,108,2.16,ONLINE,PAID
70850317,109.14,2.18,ONLINE,PAID
70850545,91.44,1.83,ONLINE,PAID
70850704,109.9,2.2,ONLINE,PAID
70850727,49.9,0.5,ONLINE,PAID
70850925,449.9,9,ONLINE,PAID
70851334,249,4.98,ONLINE,PAID
70851343,299.5,5.99,ONLINE,PAID
70851386,199.99,4,VOUCHER_STORE,PAID
70851465,53.8,1.08,ONLINE,PAID
70851532,37.99,0.57,ONLINE,PAID
70851570,24.7,0.37,ONLINE,PAID
70851632,259.7,3.9,DEBIT,PAID
70851716,16.9,0.25,ONLINE,PAID
70851794,52.7,0.79,ONLINE,PAID
70852001,59.9,1.2,ONLINE,PAID
70852123,44.8,0.9,ONLINE,PAID
70852128,24.9,0.37,ONLINE,PAID
70852186,24.9,0.37,ONLINE,PAID
70852268,74.8,2.02,ONLINE,PAID
70852342,55.9,0.73,ONLINE,PAID
70852367,137.3,1.92,ONLINE,PAID
70852368,51,0,ONLINE,PAID
70852406,53.9,0.81,DEBIT,PAID
70852454,162.5,2.28,ONLINE,PAID
70852469,105.2,1.47,ONLINE,PAID
70852473,24.9,0.37,ONLINE,PAID
70852628,35.4,0.5,ONLINE,PAID
70852636,40.7,0.57,ONLINE,PAID
70852789,25.8,0.39,ONLINE,PAID
70853062,125.2,1.88,ONLINE,PAID
70853145,37.8,1.02,ONLINE,PAID
70853147,27.9,0.42,ONLINE,PAID
70853196,43.8,0.66,ONLINE,PAID
70853223,24,0.36,ONLINE,PAID
70853766,229.8,4.6,STORE_DIRECT_PAYMENT,PAID
70853809,125.3,1.88,ONLINE,PAID
70853981,141.2,3.81,ONLINE,PAID
70854060,40.3,0.6,ONLINE,PAID
70854064,134.7,3.64,ONLINE,PAID
70854071,99.3,2.68,ONLINE,PAID
70854082,290.84,4.36,ONLINE,PAID
70854084,46.7,0.65,ONLINE,PAID
70854156,136.6,3.69,ONLINE,PAID
70854292,8,0,VOUCHER,CHARGEBACK
70854319,32.8,0.49,ONLINE,PAID
70854459,49.2,0.74,ONLINE,PAID
70854482,83.9,1.26,ONLINE,PAID
70854591,77.94,1.56,ONLINE,PAID
70854679,84.1,1.18,ONLINE,PAID
70854770,25.8,0.39,ONLINE,PAID
70854845,14.9,0.19,ONLINE,PAID
70854856,13.8,0.21,ONLINE,PAID
70855128,23.9,0.36,ONLINE,PAID
70855135,44.2,0.62,ONLINE,PAID
70855439,68.4,1.85,ONLINE,PAID
70855662,70.4,1.9,ONLINE,PAID
70855837,81.7,1.23,ONLINE,PAID
70856082,53.7,0.81,ONLINE,PAID
70856194,62,0.93,ONLINE,PAID
70856196,63.7,0.96,ONLINE,PAID
70856268,2068.2,41.36,STORE_DIRECT_PAYMENT,PAID
70856428,69.7,1.05,ONLINE,PAID
70856437,22.9,0.46,ONLINE,PAID
70856628,26.8,0.4,ONLINE,PAID
70856673,23.79,0.36,ONLINE,PAID
70856756,13.9,0.21,ONLINE,PAID
70856758,40.8,0.61,ONLINE,PAID
70857117,31,0.47,ONLINE,PAID
70857148,144.7,2.03,ONLINE,PAID
70857150,366,7.32,ONLINE,PAID
70857306,13.9,0.21,ONLINE,PAID
70857310,35,0.53,ONLINE,PAID
70857380,10,0,VOUCHER,PAID
70857436,34.2,0.51,ONLINE,PAID
70857459,88.7,2.39,ONLINE,PAID
70857499,33.9,0.51,ONLINE,PAID
70857501,88.5,1.24,ONLINE,PAID
70857637,26.8,0.4,ONLINE,PAID
70857880,17.9,0.27,ONLINE,PAID
70858154,79.2,1.11,ONLINE,PAID
70858160,46.79,0.7,ONLINE,PAID
70858215,24.7,0.37,ONLINE,PAID
70858287,58.2,0.87,ONLINE,PAID
70858370,43.44,0.65,ONLINE,PAID
70858377,60.8,0.91,ONLINE,PAID
70858410,76.2,1.07,ONLINE,PAID
70858539,72,1.08,ONLINE,PAID
70858751,24.9,0.37,ONLINE,PAID
70858790,46.2,0.65,ONLINE,PAID
70858830,25.4,0.36,ONLINE,PAID
70858847,77.8,1.17,ONLINE,PAID
70858856,17.8,0.27,ONLINE,PAID
70858863,70.99,1.06,ONLINE,PAID
70858912,161.7,4.37,ONLINE,PAID
70859024,173.75,4.69,ONLINE,PAID
70859263,40.6,0.61,ONLINE,PAID
70859380,16.8,0.25,ONLINE,PAID
70859659,66.4,1.79,ONLINE,PAID
70859688,150.1,4.05,ONLINE,PAID
70859784,85.2,1.28,ONLINE,PAID
70859794,43.3,0.65,ONLINE,PAID
70859819,391.9,5.88,ONLINE,PAID
70859908,82.87,1.66,ONLINE,PAID
70860028,30.8,0.46,ONLINE,PAID
70860097,105.3,2.84,ONLINE,PAID
70860178,38.51,0.58,ONLINE,PAID
70860229,3,0,VOUCHER,PAID
70860255,145.3,3.92,ONLINE,PAID
70860281,59.8,1.61,ONLINE,PAID
70860318,77.4,1.08,ONLINE,PAID
70860486,135.2,3.65,ONLINE,PAID
70860494,133.3,3.6,ONLINE,PAID
70860601,363.95,7.28,ONLINE,PAID
70860634,32.8,0.49,ONLINE,PAID
70860655,30.8,0.46,ONLINE,PAID
70860672,55.9,0.84,ONLINE,PAID
70860703,10,0,VOUCHER,PAID
70860719,96.6,1.93,CREDIT,PAID
70860762,74.7,2.02,ONLINE,PAID
70860765,148.5,2.23,ONLINE,PAID
70860779,27.9,0.42,ONLINE,PAID
70860943,25.8,0.39,ONLINE,PAID
70861023,49.3,0.69,ONLINE,PAID
70861108,269.8,5.4,ONLINE,PAID
70861132,10,0,VOUCHER,PAID
70861175,34.7,0.52,ONLINE,PAID
70861256,132.4,0,ONLINE,PAID
70861257,34.9,0.52,ONLINE,PAID
70861261,25.8,0.39,ONLINE,PAID
70861297,75.7,1.06,ONLINE,PAID
70861338,36.1,0.54,ONLINE,PAID
70861391,116.6,3.15,ONLINE,PAID
70861451,25.8,0.39,ONLINE,PAID
70861467,25.8,0.39,ONLINE,PAID
70861528,76.4,2.06,ONLINE,PAID
70861534,39.3,0.59,ONLINE,PAID
70861550,59.6,0.83,ONLINE,PAID
70861551,51.7,0.78,ONLINE,PAID
70861612,33.8,0.51,ONLINE,PAID
70861637,59.8,0.9,ONLINE,PAID
70861667,42.3,0.59,ONLINE,PAID
70861677,186.6,5.04,ONLINE,PAID
70861681,92.85,2.51,ONLINE,PAID
70861690,70.7,1.06,ONLINE,PAID
70861698,93.7,2.53,ONLINE,PAID
70861701,39.6,0.59,ONLINE,PAID
